"do_id","Term","available"
"DOID:8163","obsolete gallbladder cancer unresectable","F"
"DOID:8167","gallbladder melanoma","F"
"DOID:817","interstitial myocarditis","F"
"DOID:8170","fibroepithelial polyp of the anus","F"
"DOID:8177","endocervical type cervical adenomyoma","F"
"DOID:8178","endometrial type cervical adenomyoma","F"
"DOID:8179","cervical atypical polypoid adenomyoma","F"
"DOID:8186","fallopian tube gestational choriocarcinoma","F"
"DOID:8187","gestational uterine corpus choriocarcinoma","F"
"DOID:8188","uterine corpus choriocarcinoma","F"
"DOID:819","mediastinitis","F"
"DOID:8192","obsolete recurrent vulva cancer","F"
"DOID:8193","papillary pattern testicular yolk sac tumor","F"
"DOID:8194","obsolete recurrent pediatric hepatoma","F"
"DOID:8195","hepatoid pattern testicular yolk sac tumor","F"
"DOID:8197","obsolete ovarian dermoid cyst with melanoma","F"
"DOID:8199","obsolete bursa syphilis","F"
"DOID:82","myotonic cataract","F"
"DOID:8200","tertiary syphilis","F"
"DOID:8203","sacral spinal canal and spinal cord meningioma","F"
"DOID:8205","obsolete alloimmunization","F"
"DOID:8207","hilar lung carcinoma","F"
"DOID:8208","lung superior sulcus carcinoma","F"
"DOID:8211","fallopian tube cystadenofibroma","F"
"DOID:8216","parapharyngeal meningioma","F"
"DOID:8219","obsolete recurrent epithelioid sarcoma","F"
"DOID:8220","obsolete recurrent extraosseous Ewing's sarcoma","F"
"DOID:8221","upper clivus meningioma","F"
"DOID:8222","obsolete adenocarcinoma in tubular adenoma","F"
"DOID:8223","penile urethral cancer","F"
"DOID:8224","central breast papilloma","F"
"DOID:8225","microscopic breast papilloma","F"
"DOID:8227","atypical breast papilloma","F"
"DOID:8228","obsolete metastatic extraskeletal osteosarcoma","F"
"DOID:8229","obsolete metastatic small intestinal adenocarcinoma","F"
"DOID:823","periapical periodontitis","F"
"DOID:8230","intrahepatic biliary papillomatosis","F"
"DOID:8234","obsolete malignant hemangiopericytoma recurrent","F"
"DOID:8238","obsolete metastatic endometrial carcinoma","F"
"DOID:8239","lower clivus meningioma","F"
"DOID:8243","meningeal melanomatosis","F"
"DOID:8244","obsolete bone recurrent PNET","F"
"DOID:8246","obsolete breast myoid hamartoma","F"
"DOID:8251","adult pleomorphic rhabdomyosarcoma","F"
"DOID:8252","chronic rhinitis","F"
"DOID:8255","vulva fibroepithelial polyp","F"
"DOID:8256","olfactory neural tumor","F"
"DOID:8257","obsolete transitional cell carcinoma of the ureter with squamous differentiation","F"
"DOID:8259","bulbomembranous urethral cancer","F"
"DOID:8269","obsolete adenocarcinoma in adenomatous polyposis coli","F"
"DOID:827","ureter tuberculosis","F"
"DOID:8272","anterior urethra cancer","F"
"DOID:8274","synovial angioma","F"
"DOID:8275","intratubular embryonal carcinoma","F"
"DOID:8276","obsolete Hodgkin-like posttransplantation lymphoproliferative disease","F"
"DOID:8281","obsolete recurrent malignant peripheral nerve sheath neoplasm","F"
"DOID:8282","adult epithelioid sarcoma","F"
"DOID:8283","peritonitis","F"
"DOID:8285","obsolete nonmetastatic epithelioid sarcoma","F"
"DOID:8286","obsolete metastatic epithelioid sarcoma","F"
"DOID:8287","obsolete Multiple Chondromatous hamartoma of lung","F"
"DOID:8288","clear cell squamous cell skin carcinoma","F"
"DOID:8289","obsolete breast adenolipoma","F"
"DOID:829","obsolete crystal arthropathy","F"
"DOID:8292","atypical follicular adenoma","F"
"DOID:8295","scabies","F"
"DOID:8302","mixed endometrial stromal and smooth muscle tumor","F"
"DOID:8303","congenital granular cell tumor","F"
"DOID:8304","lymph node palisaded myofibroblastoma","F"
"DOID:8305","nonossifying fibromyxoid tumor","F"
"DOID:8307","early invasive cervical adenocarcinoma","F"
"DOID:8309","obsolete metastatic carcinoma from the small bowel","F"
"DOID:8310","sclerosing adenosis of breast","F"
"DOID:8329","obsolete resectable small intestine carcinoma","F"
"DOID:833","auditory system cancer","F"
"DOID:8331","perineural angioma","F"
"DOID:8334","obsolete testicular intratubular germ cell neoplasia with extratubular extension","F"
"DOID:8335","microglandular adenosis of breast","F"
"DOID:8336","childhood choriocarcinoma of the ovary","F"
"DOID:8337","appendicitis","F"
"DOID:8338","villoglandular variant cervical mucinous adenocarcinoma","F"
"DOID:8339","intestinal variant cervical mucinous adenocarcinoma","F"
"DOID:8340","endocervical type cervical mucinous adenocarcinoma","F"
"DOID:8344","obsolete type 1b ALPS","F"
"DOID:8345","obsolete type 2 ALPS","F"
"DOID:8348","obsolete localized PNET of bone","F"
"DOID:8349","obsolete metastatic peripheral neuroepithelioma of bone","F"
"DOID:8352","aortic malignant tumor","F"
"DOID:8353","epithelioid malignant peripheral nerve sheath tumor","F"
"DOID:8354","complement component 3 deficiency","F"
"DOID:8358","pseudoglandular variant testicular seminoma","F"
"DOID:8361","glassy cell variant cervical adenosquamous carcinoma","F"
"DOID:8362","enteric pattern testicular yolk sac tumor","F"
"DOID:8365","obsolete inferior vena cava malignant neoplasm","F"
"DOID:8366","obsolete esophageal adenocarcinoma recurrent","F"
"DOID:8369","adult malignant schwannoma","F"
"DOID:8376","obsolete mixed embryonal carcinoma and endodermal sinus neoplasm with seminoma of the testis","F"
"DOID:8381","obsolete ectopic calcitonin production","F"
"DOID:8382","obsolete recurrent endometrial cancer","F"
"DOID:8386","obsolete ectopic chorionic gonadotropin secretion disease","F"
"DOID:8387","obsolete metastatic non-cutaneous melanoma","F"
"DOID:8388","obsolete mixed embryonal carcinoma and seminoma of the testis","F"
"DOID:8389","lumbar plexus neoplasm","F"
"DOID:8390","obsolete mixed choriocarcinoma and seminoma of the testis","F"
"DOID:8392","reticular pattern testicular yolk sac tumor","F"
"DOID:8394","adult type testicular granulosa cell tumor","F"
"DOID:8399","trombiculiasis","F"
"DOID:84","osteochondritis dissecans","F"
"DOID:840","cork-handlers' disease","F"
"DOID:8400","malignant cornea melanoma","F"
"DOID:8401","obsolete malignant hemangiopericytoma nonmetastatic","F"
"DOID:8408","Meckel's diverticulitis","F"
"DOID:8409","microinvasive cervical squamous cell carcinoma","F"
"DOID:841","extrinsic allergic alveolitis","F"
"DOID:8410","childhood kidney angiomyolipoma","F"
"DOID:8411","kidney angiomyolipoma","F"
"DOID:8413","obsolete recurrent extraskeletal osteosarcoma","F"
"DOID:8415","carcinoma arising in nasal papillomatosis","F"
"DOID:8418","congenital fibrosarcoma","F"
"DOID:8419","colloid adenoma","F"
"DOID:8420","malignant glandular tumor of peripheral nerve sheath","F"
"DOID:8426","follicular infundibulum tumor","F"
"DOID:8427","retinal melanoma","F"
"DOID:8428","breast apocrine carcinoma in situ","F"
"DOID:8429","obsolete testicular seminoma with syncytiotrophoblastic cells","F"
"DOID:8431","physiological polycythemia","F"
"DOID:8433","thyroid malformation","F"
"DOID:8435","obsolete Drug dependence complicating pregnancy, childbirth, or the puerperium","F"
"DOID:8437","intestinal obstruction","F"
"DOID:8438","afferent loop syndrome","F"
"DOID:8439","postgastrectomy syndrome","F"
"DOID:844","obsolete chronic depressive disorder","F"
"DOID:8440","ileus","F"
"DOID:8442","paralytic ileus","F"
"DOID:8443","brachial plexus lesion","F"
"DOID:8444","obsolete nerve root and plexus disorder","F"
"DOID:8445","intestinal volvulus","F"
"DOID:8446","intussusception","F"
"DOID:8448","intestinal impaction","F"
"DOID:8449","obsolete vitamin B deficiency","F"
"DOID:845","cyclothymic disorder","F"
"DOID:8451","obsolete vitamin deficiency","F"
"DOID:8452","obsolete malnutrition","F"
"DOID:8453","obsolete folic acid deficiency","F"
"DOID:8454","riboflavin deficiency","F"
"DOID:8455","pyridoxine deficiency anemia","F"
"DOID:8456","choline deficiency disease","F"
"DOID:8457","pellagra","F"
"DOID:8458","obsolete Thiamine and niacin deficiency state","F"
"DOID:8459","obsolete vitamin B 12 deficiency","F"
"DOID:846","obsolete arthropathy associated with hematological disorder","F"
"DOID:8461","Aicardi syndrome","F"
"DOID:8463","corneal ulcer","F"
"DOID:8464","flat retinoschisis","F"
"DOID:8465","retinoschisis","F"
"DOID:8467","obsolete Retinoschisis and retinal cysts","F"
"DOID:8472","localized scleroderma","F"
"DOID:8476","Whipple disease","F"
"DOID:8477","obsolete malabsorption syndrome","F"
"DOID:8478","actinomycosis","F"
"DOID:8481","rheumatic myocarditis","F"
"DOID:8482","transient retinal arterial occlusion","F"
"DOID:8483","retinal artery occlusion","F"
"DOID:8484","maple bark strippers' lung","F"
"DOID:8485","mucormycosis","F"
"DOID:8487","obsolete secondary retinal cyst","F"
"DOID:8488","polyhydramnios","F"
"DOID:8489","obsolete disorder of amniotic fluid and membranes","F"
"DOID:849","rheumatoid arthritis interstitial lung disease","F"
"DOID:8490","obsolete primary hypotonic uterine dysfunction","F"
"DOID:8491","obsolete Prolonged first stage of labor","F"
"DOID:8493","obsolete abnormality of forces of labor","F"
"DOID:8494","obsolete dystocia","F"
"DOID:8495","obsolete prolonged labor","F"
"DOID:8498","hereditary night blindness","F"
"DOID:8502","bullous skin disease","F"
"DOID:8503","impetigo herpetiformis","F"
"DOID:8504","impetigo","F"
"DOID:8505","dermatitis herpetiformis","F"
"DOID:8506","bullous pemphigoid","F"
"DOID:8507","juvenile dermatitis herpetiformis","F"
"DOID:8508","subcorneal pustular dermatosis","F"
"DOID:851","Bartholin's duct cyst","F"
"DOID:8512","puerperal pulmonary embolism","F"
"DOID:8514","acute pulmonary heart disease","F"
"DOID:8515","Cor pulmonale","F"
"DOID:8516","pulmonary embolism and infarction","F"
"DOID:8517","acute cor pulmonale","F"
"DOID:8519","barbiturate abuse","F"
"DOID:8521","obsolete recurrent manic episodes","F"
"DOID:8523","obsolete nodular lymphoma involving lymph nodes of axilla and upper limb","F"
"DOID:8524","obsolete nodular lymphoma","F"
"DOID:8525","obsolete nodular lymphoma involving intra-abdominal lymph nodes","F"
"DOID:8527","monocytic leukemia","F"
"DOID:8529","ulcer of lower limbs","F"
"DOID:853","polymyalgia rheumatica","F"
"DOID:8530","obsolete toxic gastroenteritis and colitis","F"
"DOID:8533","hypopharynx cancer","F"
"DOID:8534","gastroesophageal reflux disease","F"
"DOID:8535","obsolete ophthalmic herpes zoster","F"
"DOID:8536","herpes zoster","F"
"DOID:8539","obsolete recurrent manic episodes in full remission","F"
"DOID:854","collagen disease","F"
"DOID:8540","obsolete Sezary's disease involving lymph nodes of head, face, and neck","F"
"DOID:8542","obsolete Hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of axilla and upper limb","F"
"DOID:8544","chronic fatigue syndrome","F"
"DOID:8545","malignant hyperthermia","F"
"DOID:8549","chronic ulcer of skin","F"
"DOID:8553","pyoderma gangrenosum","F"
"DOID:8556","vallecula cancer","F"
"DOID:8557","oropharynx cancer","F"
"DOID:8559","obsolete carcinoma in situ of female genital organs","F"
"DOID:856","biotinidase deficiency","F"
"DOID:8560","obsolete carcinoma in situ of breast and genitourinary system","F"
"DOID:8564","lip cancer","F"
"DOID:8566","herpes simplex","F"
"DOID:8568","infectious mononucleosis","F"
"DOID:857","multiple carboxylase deficiency","F"
"DOID:8573","lichen nitidus","F"
"DOID:8574","lichen disease","F"
"DOID:8578","soft palate cancer","F"
"DOID:8580","obsolete malignant histiocytosis","F"
"DOID:8583","obsolete Burkitt's tumor or lymphoma involving intrathoracic lymph nodes","F"
"DOID:8586","obsolete dysplasia of cervix","F"
"DOID:8587","obsolete Burkitt's tumor or lymphoma extranodal and solid organ sites","F"
"DOID:859","holocarboxylase synthetase deficiency","F"
"DOID:8590","acute vascular insufficiency of intestine","F"
"DOID:8592","obsolete reticulosarcoma involving lymph nodes of inguinal region and lower limb","F"
"DOID:8596","scarlet fever","F"
"DOID:8598","obsolete mild degree recurrent episode manic disorder","F"
"DOID:8599","obsolete Sezary's disease involving lymph nodes of inguinal region and lower limb","F"
"DOID:8600","obsolete carcinoid syndrome","F"
"DOID:8601","upper gum cancer","F"
"DOID:8602","gum cancer","F"
"DOID:8604","obsolete Hodgkin's lymphoma, lymphocytic-histiocytic predominance involving intrapelvic lymph nodes","F"
"DOID:8607","herpetic whitlow","F"
"DOID:8609","obsolete moderate degree recurrent episode manic disease","F"
"DOID:8611","obsolete drug induced sleep disorder","F"
"DOID:8615","obsolete spontaneous abortion complicated by shock","F"
"DOID:8616","Peyronie's disease","F"
"DOID:8618","oral cavity cancer","F"
"DOID:8619","recurrent hypersomnia","F"
"DOID:862","diplegia of upper limb","F"
"DOID:8620","obsolete reticulosarcoma involving intrapelvic lymph nodes","F"
"DOID:8622","measles","F"
"DOID:8623","obsolete adhesions and disruptions of pupillary membranes","F"
"DOID:8625","obsolete postherpetic trigeminal neuralgia","F"
"DOID:8626","obsolete Sezary's disease involving spleen","F"
"DOID:8627","obsolete Hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of inguinal region and lower limb","F"
"DOID:8630","upper lip cancer","F"
"DOID:8632","Kaposi's sarcoma","F"
"DOID:8633","chronic intestinal vascular insufficiency","F"
"DOID:8634","prostate carcinoma in situ","F"
"DOID:8635","uvula cancer","F"
"DOID:8638","obsolete Hodgkin's lymphoma, lymphocytic-histiocytic predominance involving intra-abdominal lymph nodes","F"
"DOID:8639","obsolete alcohol withdrawal delirium","F"
"DOID:864","phlebitis","F"
"DOID:8640","obsolete reticulosarcoma involving lymph nodes of multiple sites","F"
"DOID:8641","obsolete Hodgkin's paragranuloma involving lymph nodes of axilla and upper limb","F"
"DOID:8642","Hodgkin's paragranuloma","F"
"DOID:8643","duodenitis","F"
"DOID:8644","gastroduodenitis","F"
"DOID:8646","substance-induced psychosis","F"
"DOID:865","vasculitis","F"
"DOID:8650","obsolete Hodgkin's granuloma involving intrapelvic lymph nodes","F"
"DOID:8653","obsolete Hodgkin's lymphoma, mixed cellularity, involving intrathoracic lymph nodes","F"
"DOID:8656","obsolete Sezary's disease involving lymph nodes of multiple sites","F"
"DOID:8659","chickenpox","F"
"DOID:866","vein disease","F"
"DOID:8660","postcricoid region cancer","F"
"DOID:8661","lip carcinoma in situ","F"
"DOID:8662","obsolete carcinoma in situ of digestive organ","F"
"DOID:8663","aryepiglottic fold cancer","F"
"DOID:8664","obsolete nodular lymphoma involving intrapelvic lymph nodes","F"
"DOID:8667","obsolete Hodgkin's sarcoma involving intra-abdominal lymph nodes","F"
"DOID:867","maxillary sinus cholesteatoma","F"
"DOID:8670","eating disorder","F"
"DOID:8672","viral exanthem","F"
"DOID:8674","obsolete lymphosarcoma involving intrapelvic lymph nodes","F"
"DOID:8675","obsolete ymphosarcoma","F"
"DOID:8676","obsolete malignant histiocytosis involving lymph nodes of multiple sites","F"
"DOID:8680","alcoholic gastritis","F"
"DOID:8681","paraneoplastic polyneuropathy","F"
"DOID:8683","myeloid sarcoma","F"
"DOID:8687","skin carcinoma in situ","F"
"DOID:8688","tonsillar pillar cancer","F"
"DOID:8689","anorexia nervosa","F"
"DOID:869","cholesteatoma","F"
"DOID:8690","obsolete Mycosis fungoides involving lymph nodes of head, face, and neck","F"
"DOID:8691","mycosis fungoides","F"
"DOID:8696","subacute monocytic leukemia","F"
"DOID:8701","obsolete Hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of head, face, and neck","F"
"DOID:8702","cheek mucosa cancer","F"
"DOID:8703","obsolete penis herpetic infectious disease","F"
"DOID:8704","genital herpes","F"
"DOID:8716","obsolete lymphosarcoma and reticulosarcoma","F"
"DOID:8717","decubitus ulcer","F"
"DOID:8718","obsolete carcinoma in situ of respiratory system","F"
"DOID:8719","in situ carcinoma","F"
"DOID:872","obsolete soft tissue disease","F"
"DOID:8725","vascular dementia","F"
"DOID:8729","milker's nodule","F"
"DOID:873","anaerobic pneumonia","F"
"DOID:8731","carotid body cancer","F"
"DOID:8736","smallpox","F"
"DOID:8738","leukoplakia of penis","F"
"DOID:874","bacterial pneumonia","F"
"DOID:8741","seborrheic dermatitis","F"
"DOID:8742","obsolete Hodgkin's granuloma involving lymph nodes of head, face, and neck","F"
"DOID:8743","erythema infectiosum","F"
"DOID:8745","obsolete universal ulcerative colitis","F"
"DOID:8747","subacute myeloid leukemia","F"
"DOID:8748","obsolete acute dermatitis due to solar radiation","F"
"DOID:8749","obsolete actinic reticuloid and actinic granuloma","F"
"DOID:8751","obsolete Hodgkin's granuloma involving intrathoracic lymph nodes","F"
"DOID:8752","obsolete tuberculous pneumonia","F"
"DOID:8754","obsolete Hodgkin's lymphoma, lymphocytic-histiocytic predominance involving lymph nodes of inguinal region and lower limb","F"
"DOID:8757","gastric mucosal hypertrophy","F"
"DOID:8758","obsolete lymphosarcoma involving lymph nodes of multiple sites","F"
"DOID:8761","acute megakaryocytic leukemia","F"
